source,band,wave,mean,std
NIMS_E15,173,5.025000000000004,0.3308540734282919,0.16982442799766412
NIMS_E15,174,5.050000000000004,0.3495275798322555,0.16665799545709384
NIMS_E15,175,5.075000000000004,0.2792157167489638,0.1513506600773671
NIMS_E15,176,5.100000000000004,0.319470871956596,0.15959313850084528
NIMS_E15,177,5.125000000000004,0.42638342165500454,0.22056672278636902
NIMS_E15,178,5.150000000000004,0.3408238134519965,0.21725330967547307
NIMS_E15,179,5.175000000000004,0.3427219681561931,0.17133526737913485
NIMS_E15,180,5.200000000000004,0.45829434303041117,0.2758273010974874
NIMS_G2,0,0.7,0.8681096355870085,0.015569940838816495
NIMS_G2,1,0.725,0.88592647142784,0.01205899832604982
NIMS_G2,2,0.75,0.9097841715086008,0.016490410618291953
NIMS_G2,3,0.775,0.9233119799736063,0.02539203871632738
NIMS_G2,4,0.8,0.9594322098529908,0.020263862089750652
NIMS_G2,5,0.8250000000000001,0.9774314375159011,0.026089120840208126
NIMS_G2,6,0.8500000000000001,0.9923443933962393,0.008469781457139952
NIMS_G2,7,0.8750000000000001,0.9442752226430203,0.01833764109082318
NIMS_G2,8,0.9000000000000001,0.9376079806861867,0.01784626929688033
NIMS_G2,9,0.9250000000000002,0.9067550758094381,0.02348879402334967
NIMS_G2,10,0.9500000000000002,0.8747595860494414,0.030060264105353077
NIMS_G2,11,0.9750000000000002,0.8466790752244792,0.03252073541209954
NIMS_G2,12,1.0000000000000002,0.8223360580958543,0.016634037104106623
NIMS_G2,13,1.0250000000000004,0.8072458792321047,0.016670516507558623
NIMS_G2,14,1.0500000000000003,0.8003079294120278,0.016016975677790514
NIMS_G2,15,1.0750000000000002,0.8156121556575482,0.015358770545168552
NIMS_G2,16,1.1000000000000003,0.8242488152263308,0.01476475291726163
NIMS_G2,17,1.1250000000000004,0.8189420190665475,0.017677901266341448
NIMS_G2,18,1.1500000000000004,0.8061467211071742,0.018049062413594875
NIMS_G2,19,1.1750000000000003,0.781864388293556,0.02256312053682737
