spectrum_id,subdir,name,desc,wl_min,wl_max,unit,hits,xml,tab,tab_exists
c1jb608l,bdr3,Little Red Hill carbonate rock,"Carbonate rock, mostly dolomite (Spectroscopy of minerals) (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb608l.xml,data\raw\relab\metadata_cache\bdr3\c1jb608l.tab,False
c1jb608m,bdr3,Little Red Hill carbonate rock,"Carbonate rock, mostly dolomite (Spectroscopy of minerals) (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb608m.xml,data\raw\relab\metadata_cache\bdr3\c1jb608m.tab,False
c1jb608r,bdr3,"Little Red Hill carbonate rock, red coated surface",From Chris McKay,320,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb608r.xml,data\raw\relab\metadata_cache\bdr3\c1jb608r.tab,False
c1jb620a,bdr3,Ferricopiapite- Melissa Lane S35,,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb620a.xml,data\raw\relab\metadata_cache\bdr3\c1jb620a.tab,False
c1jb621a,bdr3,Coquimbite- Melissa Lane S46,,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb621a.xml,data\raw\relab\metadata_cache\bdr3\c1jb621a.tab,False
c1jb622a,bdr3,Szomolnokite- Melissa Lane S60,,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb622a.xml,data\raw\relab\metadata_cache\bdr3\c1jb622a.tab,False
c1jb623a,bdr3,Rozenite- Melissa Lane S78,,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb623a.xml,data\raw\relab\metadata_cache\bdr3\c1jb623a.tab,False
c1jb626b,bdr3,Hydrated iron sulfate salt,,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb626b.xml,data\raw\relab\metadata_cache\bdr3\c1jb626b.tab,False
c1jb626c,bdr3,"Hydrated iron sulfate salt, coarse",,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb626c.xml,data\raw\relab\metadata_cache\bdr3\c1jb626c.tab,False
c1jb626d,bdr3,JB626d: Dehydrated rozenite (JB626b) part szomolnokite <125 um,,300,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb626d.xml,data\raw\relab\metadata_cache\bdr3\c1jb626d.tab,False
c1jb634a,bdr3,MDL-579 Yavapaiite,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb634a.xml,data\raw\relab\metadata_cache\bdr3\c1jb634a.tab,False
c1jb635a,bdr3,DD110 Misenite,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb635a.xml,data\raw\relab\metadata_cache\bdr3\c1jb635a.tab,False
c1jb636a,bdr3,VZO 129/130 Arcanite,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb636a.xml,data\raw\relab\metadata_cache\bdr3\c1jb636a.tab,False
c1jb637a,bdr3,S30 Aphthitalite,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb637a.xml,data\raw\relab\metadata_cache\bdr3\c1jb637a.tab,False
c1jb638a,bdr3,S22 Thenardite,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb638a.xml,data\raw\relab\metadata_cache\bdr3\c1jb638a.tab,False
c1jb639a,bdr3,S3 Celestine,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb639a.xml,data\raw\relab\metadata_cache\bdr3\c1jb639a.tab,False
c1jb640a,bdr3,S37 Glauberite,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb640a.xml,data\raw\relab\metadata_cache\bdr3\c1jb640a.tab,False
c1jb641a,bdr3,DD102 Anhydrite,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb641a.xml,data\raw\relab\metadata_cache\bdr3\c1jb641a.tab,False
c1jb642a,bdr3,R6183 Pickeringite,Multi-spectral analyses of sulfate minerals,320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb642a.xml,data\raw\relab\metadata_cache\bdr3\c1jb642a.tab,False
c1jb643a,bdr3,"Solfataric material, south S bank, Kilauea","Alteration of volcanic materials (MFRP, NAI); Glass Silica Clay Sulfate Iron Oxide",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb643a.xml,data\raw\relab\metadata_cache\bdr3\c1jb643a.tab,False
c1jb709,bdr3,Jarosite,Spectroscopy of sulfate minerals (MFRP),320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb709.xml,data\raw\relab\metadata_cache\bdr3\c1jb709.tab,False
c1jb710a,bdr3,Kornelite- R16185,Spectroscopy of sulfate minerals (MFRP),320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb710a.xml,data\raw\relab\metadata_cache\bdr3\c1jb710a.tab,False
c1jb711,bdr3,Starkeyite S65,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb711.xml,data\raw\relab\metadata_cache\bdr3\c1jb711.tab,False
c1jb712,bdr3,Starkeyite B12490,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb712.xml,data\raw\relab\metadata_cache\bdr3\c1jb712.tab,False
c1jb713,bdr3,Rhomboclase 82168,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb713.xml,data\raw\relab\metadata_cache\bdr3\c1jb713.tab,False
c1jb714,bdr3,Jarosite- T3: (NaH3)(Fe3)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb714.xml,data\raw\relab\metadata_cache\bdr3\c1jb714.tab,False
c1jb715,bdr3,Jarosite- T14: (NaH3)(FeAl2)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb715.xml,data\raw\relab\metadata_cache\bdr3\c1jb715.tab,False
c1jb716,bdr3,Jarosite- Tosca 14: (K0.5Na0.5H3)(Fe1.5Al1.5)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb716.xml,data\raw\relab\metadata_cache\bdr3\c1jb716.tab,False
c1jb717,bdr3,Jarosite- Tosca 12: (H3O)(Fe2.5Al0.5)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb717.xml,data\raw\relab\metadata_cache\bdr3\c1jb717.tab,False
c1jb718,bdr3,Jarosite- T4: (KH3)(Fe2.25Al0.75)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb718.xml,data\raw\relab\metadata_cache\bdr3\c1jb718.tab,False
c1jb719,bdr3,Jarosite- T8: (KH3)(Fe0.5Al2.5)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb719.xml,data\raw\relab\metadata_cache\bdr3\c1jb719.tab,False
c1jb720,bdr3,Jarosite- T10: (KH3)(FeAl2)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb720.xml,data\raw\relab\metadata_cache\bdr3\c1jb720.tab,False
c1jb721,bdr3,Jarosite- UCD#4: (Na0.7H3O0.3)(Fe2.44Al0.2)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb721.xml,data\raw\relab\metadata_cache\bdr3\c1jb721.tab,False
c1jb722,bdr3,Jarosite- T7: (NaH3)(Fe2.25Al0.75)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb722.xml,data\raw\relab\metadata_cache\bdr3\c1jb722.tab,False
c1jb723,bdr3,Jarosite- JM: (H3O)(Fe3)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb723.xml,data\raw\relab\metadata_cache\bdr3\c1jb723.tab,False
c1jb724,bdr3,Jarosite- NAJ2-3: (Na0.6H3O0.4)(Fe0.3Al1.7)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb724.xml,data\raw\relab\metadata_cache\bdr3\c1jb724.tab,False
c1jb725,bdr3,Jarosite- NAJ5-2: (Na0.53H3O0.47)(Fe1.8Al1.0)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb725.xml,data\raw\relab\metadata_cache\bdr3\c1jb725.tab,False
c1jb726,bdr3,Jarosite- UCD#6: (Na0.68H3O0.32)(Fe2.66Al0.07)(SO4)2(OH)6,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb726.xml,data\raw\relab\metadata_cache\bdr3\c1jb726.tab,False
c1jb733,bdr3,R12495 Metahohmannite,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb733.xml,data\raw\relab\metadata_cache\bdr3\c1jb733.tab,False
c1jb734,bdr3,Kieserite 152959,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,kieserite;sulfate,data\raw\relab\metadata_cache\bdr3\c1jb734.xml,data\raw\relab\metadata_cache\bdr3\c1jb734.tab,False
c1jb736,bdr3,Kieserite C5492-1,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,kieserite;sulfate,data\raw\relab\metadata_cache\bdr3\c1jb736.xml,data\raw\relab\metadata_cache\bdr3\c1jb736.tab,False
c1jb737,bdr3,Clinochlore WC,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb737.xml,data\raw\relab\metadata_cache\bdr3\c1jb737.tab,False
c1jb738,bdr3,Clinochlore 21-C,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb738.xml,data\raw\relab\metadata_cache\bdr3\c1jb738.tab,False
c1jb739,bdr3,Clinochlore 21-D,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb739.xml,data\raw\relab\metadata_cache\bdr3\c1jb739.tab,False
c1jb752,bdr3,Synthetic Jarosite A,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb752.xml,data\raw\relab\metadata_cache\bdr3\c1jb752.tab,False
c1jb753,bdr3,Synthetic Jarosite B,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb753.xml,data\raw\relab\metadata_cache\bdr3\c1jb753.tab,False
c1jb754,bdr3,Synthetic Jarosite C,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb754.xml,data\raw\relab\metadata_cache\bdr3\c1jb754.tab,False
c1jb755,bdr3,Synthetic Jarosite D,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb755.xml,data\raw\relab\metadata_cache\bdr3\c1jb755.tab,False
c1jb756,bdr3,Synthetic Jarosite E,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb756.xml,data\raw\relab\metadata_cache\bdr3\c1jb756.tab,False
c1jb757,bdr3,Synthetic Jarosite F,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb757.xml,data\raw\relab\metadata_cache\bdr3\c1jb757.tab,False
c1jb758,bdr3,Synthetic Jarosite G,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb758.xml,data\raw\relab\metadata_cache\bdr3\c1jb758.tab,False
c1jb759,bdr3,Synthetic Jarosite H,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb759.xml,data\raw\relab\metadata_cache\bdr3\c1jb759.tab,False
c1jb760,bdr3,Synthetic Jarosite I,"Spectroscopy of sulfate minerals (MDAP, MFRP)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb760.xml,data\raw\relab\metadata_cache\bdr3\c1jb760.tab,False
c1jb770,bdr3,Cima Volcanic Rock: Smectite Carbonate,"Spectroscopy of clay minerals (MDAP, MFRP, Active Missions)",280,2550,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb770.xml,data\raw\relab\metadata_cache\bdr3\c1jb770.tab,False
c1jb775,bdr3,Yellow rock crumbs; Solfataric Alteration Product; Ash,"Spectroscopy of clay minerals (MDAP, MFRP, Active Missions)",280,2550,nm,sulfur,data\raw\relab\metadata_cache\bdr3\c1jb775.xml,data\raw\relab\metadata_cache\bdr3\c1jb775.tab,False
c1jb776,bdr3,White layer; Solfataric Alteration Product; Ash,"Spectroscopy of clay minerals (MDAP, MFRP, Active Missions)",280,2550,nm,sulfur,data\raw\relab\metadata_cache\bdr3\c1jb776.xml,data\raw\relab\metadata_cache\bdr3\c1jb776.tab,False
c1jb777,bdr3,Orange layer; Solfataric Alteration Product; Ash,"Spectroscopy of clay minerals (MDAP, MFRP, Active Missions)",280,2550,nm,sulfur,data\raw\relab\metadata_cache\bdr3\c1jb777.xml,data\raw\relab\metadata_cache\bdr3\c1jb777.tab,False
c1jb778,bdr3,Ankerite,"Ankerite rock from Melissa Lane for Spectroscopy of aqueous minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb778.xml,data\raw\relab\metadata_cache\bdr3\c1jb778.tab,False
c1jb779,bdr3,Iron Dolomite,"Fe dolomite rock gently crushed and sieved for Spectroscopy of aqueous minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb779.xml,data\raw\relab\metadata_cache\bdr3\c1jb779.tab,False
c1jb785a,bdr3,Fibroferrite from Mina Alcaparrosa,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions); Gypsum Jarosite Fibroferrite",280,2550,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1jb785a.xml,data\raw\relab\metadata_cache\bdr3\c1jb785a.tab,False
c1jb785b,bdr3,Fibroferrite from Mina Alcaparrosa,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions); Gypsum Jarosite Fibroferrite",280,2550,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1jb785b.xml,data\raw\relab\metadata_cache\bdr3\c1jb785b.tab,False
c1jb785c,bdr3,Fibroferrite from Mina Alcaparrosa,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions); Gypsum Jarosite Fibroferrite",280,2550,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1jb785c.xml,data\raw\relab\metadata_cache\bdr3\c1jb785c.tab,False
c1jb785d,bdr3,Fibroferrite from Mina Alcaparrosa,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions); Gypsum Jarosite Fibroferrite",280,2550,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1jb785d.xml,data\raw\relab\metadata_cache\bdr3\c1jb785d.tab,False
c1jb785e,bdr3,Fibroferrite from Mina Alcaparrosa,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions); Gypsum Jarosite Fibroferrite",280,2550,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1jb785e.xml,data\raw\relab\metadata_cache\bdr3\c1jb785e.tab,False
c1jb786,bdr3,"Fibroferrite (JB785) heated 100C 30 min, 200C 30 min, 250C 30 min, 300C 30 min","Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions); Gypsum Jarosite Fibroferrite",280,2550,nm,gypsum;sulfate,data\raw\relab\metadata_cache\bdr3\c1jb786.xml,data\raw\relab\metadata_cache\bdr3\c1jb786.tab,False
c1jb787a,bdr3,Copiapite (heated) from Rio Tinto,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb787a.xml,data\raw\relab\metadata_cache\bdr3\c1jb787a.tab,False
c1jb787b,bdr3,Copiapite (heated) from Rio Tinto,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb787b.xml,data\raw\relab\metadata_cache\bdr3\c1jb787b.tab,False
c1jb787c,bdr3,Copiapite (heated) from Rio Tinto,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb787c.xml,data\raw\relab\metadata_cache\bdr3\c1jb787c.tab,False
c1jb788,bdr3,"Copiapite (JB787) heated 100C 30 min, 200C 30 min, 250C 30 min, and 300C 30 min","Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",320,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb788.xml,data\raw\relab\metadata_cache\bdr3\c1jb788.tab,False
c1jb824,bdr3,S77: Szomolnokite with some rozenite,,280,2550,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb824.xml,data\raw\relab\metadata_cache\bdr3\c1jb824.tab,False
c1jb825,bdr3,C1: Mg Calcite (25C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c1jb825.xml,data\raw\relab\metadata_cache\bdr3\c1jb825.tab,False
c1jb826,bdr3,C2: Mg Calcite (35C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c1jb826.xml,data\raw\relab\metadata_cache\bdr3\c1jb826.tab,False
c1jb827,bdr3,C3: Mg Calcite (35C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;calcite,data\raw\relab\metadata_cache\bdr3\c1jb827.xml,data\raw\relab\metadata_cache\bdr3\c1jb827.tab,False
c1jb828,bdr3,S6: Fe-Ca-Mg Carbonate (25C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb828.xml,data\raw\relab\metadata_cache\bdr3\c1jb828.tab,False
c1jb829,bdr3,S22: Fe-Ca-Mg Carbonate (35C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb829.xml,data\raw\relab\metadata_cache\bdr3\c1jb829.tab,False
c1jb830,bdr3,S25: Fe-Ca Carbonate (35C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb830.xml,data\raw\relab\metadata_cache\bdr3\c1jb830.tab,False
c1jb831,bdr3,S26: Fe-Ca Carbonate (45C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb831.xml,data\raw\relab\metadata_cache\bdr3\c1jb831.tab,False
c1jb832,bdr3,S28: Fe-Ca-Mg Carbonate (35C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb832.xml,data\raw\relab\metadata_cache\bdr3\c1jb832.tab,False
c1jb833,bdr3,S29: Fe-Ca-Mg Carbonate (45C),"Spectroscopy of carbonate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate,data\raw\relab\metadata_cache\bdr3\c1jb833.xml,data\raw\relab\metadata_cache\bdr3\c1jb833.tab,False
c1jb834,bdr3,Synthetic Copiapite HSC-128,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb834.xml,data\raw\relab\metadata_cache\bdr3\c1jb834.tab,False
c1jb835,bdr3,Synthetic Copiapite MAC-2,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb835.xml,data\raw\relab\metadata_cache\bdr3\c1jb835.tab,False
c1jb836,bdr3,Synthetic Copiapite MAC-5,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb836.xml,data\raw\relab\metadata_cache\bdr3\c1jb836.tab,False
c1jb837,bdr3,Synthetic Copiapite MAC-7,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb837.xml,data\raw\relab\metadata_cache\bdr3\c1jb837.tab,False
c1jb838,bdr3,Synthetic Copiapite MAC-11,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb838.xml,data\raw\relab\metadata_cache\bdr3\c1jb838.tab,False
c1jb839,bdr3,Synthetic Copiapite FAC-1,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb839.xml,data\raw\relab\metadata_cache\bdr3\c1jb839.tab,False
c1jb840,bdr3,Synthetic Copiapite FAC-3,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb840.xml,data\raw\relab\metadata_cache\bdr3\c1jb840.tab,False
c1jb841,bdr3,Synthetic Copiapite FAC-5,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb841.xml,data\raw\relab\metadata_cache\bdr3\c1jb841.tab,False
c1jb842,bdr3,Synthetic copiapite FAC-7,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb842.xml,data\raw\relab\metadata_cache\bdr3\c1jb842.tab,False
c1jb843,bdr3,Synthetic Copiapite FAC-10,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb843.xml,data\raw\relab\metadata_cache\bdr3\c1jb843.tab,False
c1jb844,bdr3,Mid-Ocean Ridge Sulfate Iron Oxide- ALVIN 4446 Sa-08,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb844.xml,data\raw\relab\metadata_cache\bdr3\c1jb844.tab,False
c1jb845,bdr3,Mid-Ocean Ridge Sulfate Iron Oxide- ALVIN 4438 Ba-08-1,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb845.xml,data\raw\relab\metadata_cache\bdr3\c1jb845.tab,False
c1jb846,bdr3,Mid-Ocean Ridge Sulfate Iron Oxide- ALVIN 4438 Ba-08-2,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb846.xml,data\raw\relab\metadata_cache\bdr3\c1jb846.tab,False
c1jb847,bdr3,Mid-Ocean Ridge Sulfate Iron Oxide- ALVIN 4441,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb847.xml,data\raw\relab\metadata_cache\bdr3\c1jb847.tab,False
c1jb848,bdr3,Mid-Ocean Ridge Sulfate Iron Oxide- ALVIN 4450 CD-08,"Spectroscopy of sulfate minerals (MDAP, MFRP, Active Missions)",280,2600,nm,sulfate,data\raw\relab\metadata_cache\bdr3\c1jb848.xml,data\raw\relab\metadata_cache\bdr3\c1jb848.tab,False
c1jb946a,bdr3,Brumado Bahia Magnesite,"Excalibur Minerals, Spectroscopy of clay mineral mixtures (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\c1jb946a.xml,data\raw\relab\metadata_cache\bdr3\c1jb946a.tab,False
c1jb946b,bdr3,Brumado Bahia Magnesite,"Excalibur Minerals, Spectroscopy of clay mineral mixtures (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\c1jb946b.xml,data\raw\relab\metadata_cache\bdr3\c1jb946b.tab,False
c1jb946c,bdr3,Brumado Bahia Magnesite,"Excalibur Minerals, Spectroscopy of clay mineral mixtures (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\c1jb946c.xml,data\raw\relab\metadata_cache\bdr3\c1jb946c.tab,False
c1jb946d,bdr3,Brumado Bahia Magnesite,"Excalibur Minerals, Spectroscopy of clay mineral mixtures (MDAP, MFRP, Active Missions)",280,2600,nm,carbonate;magnesite,data\raw\relab\metadata_cache\bdr3\c1jb946d.xml,data\raw\relab\metadata_cache\bdr3\c1jb946d.tab,False
